AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,LOC_QUOTIENT,A_MEAN,A_MEDIAN,A_PCT10,A_PCT90,H_MEAN,H_MEDIAN
48,Texas,15-1252,Software Developers,151460.0,10.938,1.02,133280.0,130500.0,79490.0,174710.0,64.08,62.74
48,Texas,23-1011,Lawyers,54680.0,3.949,0.81,162840.0,133570.0,61930.0,,78.29,64.22
48,Texas,23-2011,Paralegals and Legal Assistants,28770.0,2.078,0.87,62650.0,59700.0,37850.0,96530.0,30.12,28.7
48,Texas,25-2021,"Elementary School Teachers, Except Special Education",124430.0,8.986,0.99,60510.0,61380.0,48140.0,72370.0,,
48,Texas,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",112300.0,8.11,1.17,62980.0,61980.0,48710.0,76300.0,,
48,Texas,29-1051,Pharmacists,22720.0,1.641,0.77,134880.0,136950.0,72680.0,168690.0,64.85,65.84
48,Texas,29-1141,Registered Nurses,261050.0,18.853,0.89,91690.0,90010.0,64660.0,122060.0,44.08,43.27
48,Texas,29-2034,Radiologic Technologists and Technicians,19200.0,1.387,0.96,75770.0,76800.0,51040.0,100170.0,36.43,36.93
48,Texas,31-9092,Medical Assistants,72280.0,5.22,1.01,40470.0,38930.0,30160.0,48350.0,19.46,18.71
48,Texas,33-9032,Security Guards,99370.0,7.177,0.89,37500.0,33390.0,24710.0,49200.0,18.03,16.05
48,Texas,35-3031,Waiters and Waitresses,210170.0,15.178,1.02,31730.0,27930.0,17710.0,49200.0,15.26,13.43
48,Texas,41-1011,First-Line Supervisors of Retail Sales Workers,102480.0,7.401,1.03,48160.0,45270.0,27970.0,74500.0,23.16,21.77
48,Texas,41-2031,Retail Salespersons,329520.0,23.797,0.97,33580.0,30130.0,22370.0,44870.0,16.14,14.49
49,Utah,11-0000,Management Occupations,129650.0,75.826,1.07,128550.0,108600.0,51080.0,215350.0,61.8,52.21
49,Utah,11-3031,Financial Managers,8670.0,5.07,0.95,158110.0,137760.0,82840.0,,76.01,66.23
49,Utah,13-1161,Market Research Analysts and Marketing Specialists,13310.0,7.783,1.39,72230.0,64900.0,36970.0,123880.0,34.73,31.2
49,Utah,13-2011,Accountants and Auditors,16540.0,9.676,1.03,83110.0,75100.0,43780.0,129890.0,39.96,36.11
49,Utah,15-0000,Computer and Mathematical Occupations,72060.0,42.147,1.25,108360.0,101540.0,48400.0,173370.0,52.1,48.82
49,Utah,15-1211,Computer Systems Analysts,2810.0,1.641,0.51,96380.0,93330.0,60360.0,134260.0,46.34,44.87
49,Utah,15-1212,Information Security Analysts,1720.0,1.005,0.86,101430.0,97180.0,48900.0,158780.0,48.76,46.72
49,Utah,15-1252,Software Developers,29160.0,17.053,1.59,126650.0,127390.0,74030.0,176990.0,60.89,61.25
49,Utah,23-1011,Lawyers,5850.0,3.42,0.71,151220.0,125710.0,62430.0,,72.7,60.44
49,Utah,23-2011,Paralegals and Legal Assistants,2890.0,1.692,0.71,60240.0,55630.0,41060.0,87900.0,28.96,26.75
49,Utah,25-2021,"Elementary School Teachers, Except Special Education",15800.0,9.243,1.02,65240.0,61710.0,47060.0,88910.0,,
49,Utah,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",11340.0,6.63,0.95,71670.0,74280.0,49960.0,97060.0,,
49,Utah,29-1051,Pharmacists,3120.0,1.822,0.85,131280.0,136230.0,64030.0,166400.0,63.12,65.5
49,Utah,29-1141,Registered Nurses,25780.0,15.078,0.71,88240.0,82270.0,67980.0,106960.0,42.42,39.55
49,Utah,29-2034,Radiologic Technologists and Technicians,1580.0,0.923,0.64,79270.0,80080.0,46320.0,104280.0,38.11,38.5
49,Utah,31-9092,Medical Assistants,9660.0,5.652,1.1,42710.0,43040.0,34990.0,50930.0,20.53,20.69
49,Utah,33-9032,Security Guards,7000.0,4.096,0.51,43130.0,42440.0,32950.0,53300.0,20.74,20.4
49,Utah,35-3031,Waiters and Waitresses,18030.0,10.545,0.71,34030.0,29860.0,16680.0,57650.0,16.36,14.35
49,Utah,41-1011,First-Line Supervisors of Retail Sales Workers,9410.0,5.504,0.76,54020.0,46900.0,34400.0,78260.0,25.97,22.55
49,Utah,41-2031,Retail Salespersons,39580.0,23.147,0.94,38600.0,34300.0,26210.0,50840.0,18.56,16.49
50,Vermont,11-0000,Management Occupations,23660.0,77.794,1.09,119360.0,101740.0,61660.0,192390.0,57.39,48.91
50,Vermont,11-3031,Financial Managers,1960.0,6.435,1.21,146110.0,133720.0,80850.0,210170.0,70.25,64.29
50,Vermont,13-1161,Market Research Analysts and Marketing Specialists,1000.0,3.295,0.59,76980.0,74340.0,49860.0,109320.0,37.01,35.74
50,Vermont,13-2011,Accountants and Auditors,2770.0,9.122,0.97,85300.0,76990.0,56460.0,121360.0,41.01,37.01
50,Vermont,15-0000,Computer and Mathematical Occupations,8110.0,26.652,0.79,103460.0,91500.0,55400.0,165160.0,49.74,43.99
50,Vermont,15-1211,Computer Systems Analysts,590.0,1.924,0.6,104440.0,98690.0,71220.0,128610.0,50.21,47.45
50,Vermont,15-1212,Information Security Analysts,80.0,0.259,0.22,95800.0,86810.0,60720.0,147420.0,46.06,41.73
50,Vermont,15-1252,Software Developers,,,,134320.0,130720.0,79880.0,203530.0,64.58,62.85
50,Vermont,23-1011,Lawyers,1150.0,3.78,0.78,161990.0,101090.0,76250.0,,77.88,48.6
50,Vermont,23-2011,Paralegals and Legal Assistants,730.0,2.411,1.01,62360.0,63000.0,47490.0,79440.0,29.98,30.29
50,Vermont,25-2021,"Elementary School Teachers, Except Special Education",3620.0,11.91,1.32,64950.0,61270.0,47230.0,83060.0,,
50,Vermont,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",2340.0,7.698,1.11,67570.0,63740.0,47910.0,87480.0,,
50,Vermont,29-1051,Pharmacists,530.0,1.741,0.82,135880.0,134780.0,107470.0,171900.0,65.33,64.8
50,Vermont,29-1141,Registered Nurses,7240.0,23.793,1.12,92710.0,85150.0,70840.0,117310.0,44.57,40.94
50,Vermont,29-2034,Radiologic Technologists and Technicians,490.0,1.624,1.12,82000.0,85450.0,62480.0,108940.0,39.42,41.08
50,Vermont,31-9092,Medical Assistants,1090.0,3.594,0.7,45610.0,45330.0,39310.0,52720.0,21.93,21.8
50,Vermont,33-9032,Security Guards,830.0,2.728,0.34,43830.0,42800.0,35260.0,51500.0,21.07,20.58
50,Vermont,35-3031,Waiters and Waitresses,3730.0,12.277,0.82,61610.0,60910.0,29300.0,98650.0,29.62,29.29
50,Vermont,41-1011,First-Line Supervisors of Retail Sales Workers,2350.0,7.713,1.07,56170.0,52000.0,38440.0,76240.0,27.0,25.0
50,Vermont,41-2031,Retail Salespersons,7930.0,26.067,1.06,41760.0,36810.0,29960.0,52330.0,20.08,17.7
51,Virginia,11-0000,Management Occupations,261140.0,64.248,0.9,153710.0,136430.0,63800.0,,73.9,65.59
51,Virginia,11-3031,Financial Managers,20590.0,5.065,0.95,187160.0,170290.0,100150.0,,89.98,81.87
51,Virginia,13-1161,Market Research Analysts and Marketing Specialists,24870.0,6.118,1.1,91410.0,79840.0,44050.0,158540.0,43.95,38.39
51,Virginia,13-2011,Accountants and Auditors,50220.0,12.356,1.32,95650.0,84190.0,57150.0,145750.0,45.99,40.48
51,Virginia,15-0000,Computer and Mathematical Occupations,238320.0,58.633,1.74,127880.0,126830.0,63920.0,200490.0,61.48,60.98
51,Virginia,15-1211,Computer Systems Analysts,22730.0,5.592,1.73,120880.0,113500.0,71800.0,183200.0,58.11,54.57
51,Virginia,15-1212,Information Security Analysts,18670.0,4.592,3.95,136680.0,132460.0,76080.0,202720.0,65.71,63.68
51,Virginia,15-1252,Software Developers,83290.0,20.492,1.91,142230.0,134470.0,82560.0,208480.0,68.38,64.65
51,Virginia,23-1011,Lawyers,18420.0,4.533,0.93,173200.0,157980.0,77670.0,,83.27,75.95
51,Virginia,23-2011,Paralegals and Legal Assistants,8570.0,2.11,0.89,66570.0,61200.0,44100.0,97520.0,32.01,29.42
51,Virginia,25-2021,"Elementary School Teachers, Except Special Education",37640.0,9.261,1.02,68510.0,62270.0,48070.0,102940.0,,
51,Virginia,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",28580.0,7.031,1.01,71260.0,63760.0,48670.0,103740.0,,
51,Virginia,29-1051,Pharmacists,7700.0,1.895,0.89,137920.0,137470.0,99130.0,169950.0,66.31,66.09
51,Virginia,29-1141,Registered Nurses,77420.0,19.048,0.89,90930.0,88820.0,64370.0,124040.0,43.72,42.7
51,Virginia,29-2034,Radiologic Technologists and Technicians,5190.0,1.278,0.88,80940.0,79670.0,56710.0,103590.0,38.91,38.31
51,Virginia,31-9092,Medical Assistants,15990.0,3.934,0.76,42260.0,42310.0,35040.0,48510.0,20.32,20.34
51,Virginia,33-9032,Security Guards,33440.0,8.228,1.02,47650.0,43440.0,31200.0,73470.0,22.91,20.89
51,Virginia,35-3031,Waiters and Waitresses,61260.0,15.073,1.01,43130.0,36990.0,27550.0,69410.0,20.73,17.79
51,Virginia,41-1011,First-Line Supervisors of Retail Sales Workers,31910.0,7.85,1.09,54990.0,47980.0,33630.0,78250.0,26.44,23.07
51,Virginia,41-2031,Retail Salespersons,101260.0,24.911,1.01,36350.0,32760.0,26910.0,46850.0,17.48,15.75
53,Washington,11-0000,Management Occupations,192030.0,54.252,0.76,173550.0,155760.0,82070.0,,83.44,74.89
53,Washington,11-3031,Financial Managers,13890.0,3.925,0.74,190600.0,171300.0,110600.0,,91.64,82.36
53,Washington,13-1161,Market Research Analysts and Marketing Specialists,26030.0,7.353,1.32,105800.0,94300.0,52980.0,171760.0,50.87,45.34
53,Washington,13-2011,Accountants and Auditors,37400.0,10.567,1.13,101380.0,96180.0,64440.0,143210.0,48.74,46.24
53,Washington,15-0000,Computer and Mathematical Occupations,213200.0,60.231,1.79,146660.0,137230.0,71880.0,222840.0,70.51,65.98
53,Washington,15-1211,Computer Systems Analysts,18230.0,5.149,1.59,133710.0,127420.0,81520.0,186450.0,64.29,61.26
53,Washington,15-1212,Information Security Analysts,6830.0,1.929,1.66,144140.0,142920.0,73220.0,202270.0,69.3,68.71
53,Washington,15-1252,Software Developers,91470.0,25.84,2.41,175600.0,166910.0,102630.0,,84.42,80.24
53,Washington,23-1011,Lawyers,13140.0,3.713,0.77,170650.0,151950.0,86840.0,,82.04,73.05
53,Washington,23-2011,Paralegals and Legal Assistants,9070.0,2.563,1.08,83930.0,78010.0,50500.0,115120.0,40.35,37.5
53,Washington,25-2021,"Elementary School Teachers, Except Special Education",30790.0,8.7,0.96,93080.0,99110.0,62900.0,122830.0,,
53,Washington,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",14730.0,4.162,0.6,95830.0,99640.0,62570.0,123250.0,,
53,Washington,29-1051,Pharmacists,7940.0,2.244,1.05,154860.0,157020.0,118830.0,192620.0,74.45,75.49
53,Washington,29-1141,Registered Nurses,64690.0,18.275,0.86,115740.0,112180.0,86490.0,149370.0,55.64,53.93
53,Washington,29-2034,Radiologic Technologists and Technicians,4040.0,1.141,0.79,93960.0,93920.0,63880.0,126980.0,45.18,45.16
53,Washington,31-9092,Medical Assistants,18430.0,5.206,1.01,55050.0,55120.0,43810.0,69320.0,26.47,26.5
53,Washington,33-9032,Security Guards,24820.0,7.012,0.87,52940.0,48010.0,38030.0,73480.0,25.45,23.08
53,Washington,35-3031,Waiters and Waitresses,43720.0,12.351,0.83,55520.0,47490.0,34910.0,91730.0,26.69,22.83
53,Washington,41-1011,First-Line Supervisors of Retail Sales Workers,26490.0,7.484,1.04,61800.0,58460.0,40260.0,83690.0,29.71,28.11
53,Washington,41-2031,Retail Salespersons,86050.0,24.31,0.99,43680.0,38350.0,34690.0,56850.0,21.0,18.44
54,West Virginia,11-0000,Management Occupations,41750.0,59.511,0.84,106450.0,89420.0,45330.0,180070.0,51.18,42.99
54,West Virginia,11-3031,Financial Managers,2430.0,3.469,0.65,121900.0,105760.0,65520.0,185230.0,58.6,50.85
54,West Virginia,13-1161,Market Research Analysts and Marketing Specialists,1700.0,2.421,0.43,57730.0,50290.0,31640.0,105000.0,27.76,24.18
54,West Virginia,13-2011,Accountants and Auditors,5310.0,7.568,0.81,78150.0,74520.0,47400.0,113730.0,37.57,35.83
54,West Virginia,15-0000,Computer and Mathematical Occupations,13430.0,19.146,0.57,95200.0,86170.0,44900.0,157830.0,45.77,41.43
54,West Virginia,15-1211,Computer Systems Analysts,1300.0,1.857,0.58,99150.0,99050.0,58770.0,139080.0,47.67,47.62
54,West Virginia,15-1212,Information Security Analysts,270.0,0.379,0.33,103770.0,107820.0,61940.0,141660.0,49.89,51.84
54,West Virginia,15-1252,Software Developers,2280.0,3.245,0.3,107330.0,103550.0,61480.0,160660.0,51.6,49.79
54,West Virginia,23-1011,Lawyers,2460.0,3.504,0.72,117770.0,102240.0,60860.0,197630.0,56.62,49.16
54,West Virginia,23-2011,Paralegals and Legal Assistants,1680.0,2.393,1.0,56540.0,49620.0,31640.0,87050.0,27.18,23.86
54,West Virginia,25-2021,"Elementary School Teachers, Except Special Education",6680.0,9.529,1.05,52970.0,55550.0,45710.0,60310.0,,
54,West Virginia,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",3650.0,5.2,0.75,54360.0,56480.0,45310.0,62500.0,,
54,West Virginia,29-1051,Pharmacists,2570.0,3.658,1.72,125530.0,133910.0,53640.0,165680.0,60.35,64.38
54,West Virginia,29-1141,Registered Nurses,21740.0,30.996,1.46,80650.0,79990.0,53060.0,106830.0,38.77,38.46
54,West Virginia,29-2034,Radiologic Technologists and Technicians,1810.0,2.578,1.78,69840.0,66780.0,51340.0,87360.0,33.58,32.1
54,West Virginia,31-9092,Medical Assistants,4510.0,6.434,1.25,35990.0,35860.0,28620.0,43190.0,17.3,17.24
54,West Virginia,33-9032,Security Guards,6290.0,8.968,1.11,39430.0,37220.0,23310.0,59270.0,18.96,17.89
54,West Virginia,35-3031,Waiters and Waitresses,9190.0,13.097,0.88,36650.0,30320.0,19310.0,59380.0,17.62,14.58
54,West Virginia,41-1011,First-Line Supervisors of Retail Sales Workers,7780.0,11.09,1.54,41490.0,37080.0,26580.0,62830.0,19.95,17.83
54,West Virginia,41-2031,Retail Salespersons,18290.0,26.075,1.06,30220.0,27910.0,21690.0,37620.0,14.53,13.42
55,Wisconsin,11-0000,Management Occupations,149390.0,51.101,0.72,134010.0,118630.0,60800.0,214660.0,64.43,57.03
55,Wisconsin,11-3031,Financial Managers,13750.0,4.703,0.89,154510.0,137530.0,80740.0,,74.28,66.12
55,Wisconsin,13-1161,Market Research Analysts and Marketing Specialists,15810.0,5.407,0.97,72680.0,65000.0,41360.0,109200.0,34.94,31.25
55,Wisconsin,13-2011,Accountants and Auditors,25060.0,8.573,0.91,86310.0,78150.0,56360.0,126180.0,41.49,37.57
55,Wisconsin,15-0000,Computer and Mathematical Occupations,82440.0,28.201,0.84,94410.0,87250.0,50600.0,143040.0,45.39,41.95
55,Wisconsin,15-1211,Computer Systems Analysts,7710.0,2.636,0.82,99490.0,98790.0,64280.0,130160.0,47.83,47.5
55,Wisconsin,15-1212,Information Security Analysts,1760.0,0.602,0.52,106260.0,99210.0,64170.0,161330.0,51.09,47.7
55,Wisconsin,15-1252,Software Developers,22170.0,7.582,0.71,114030.0,103360.0,63120.0,162220.0,54.82,49.69
55,Wisconsin,23-1011,Lawyers,8820.0,3.015,0.62,155270.0,119970.0,63300.0,,74.65,57.68
55,Wisconsin,23-2011,Paralegals and Legal Assistants,4930.0,1.688,0.71,60450.0,56520.0,43810.0,81910.0,29.06,27.18
55,Wisconsin,25-2021,"Elementary School Teachers, Except Special Education",25080.0,8.58,0.95,65220.0,60690.0,46690.0,89950.0,,
55,Wisconsin,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",18060.0,6.177,0.89,64370.0,61620.0,46740.0,83760.0,,
55,Wisconsin,29-1051,Pharmacists,4940.0,1.689,0.79,141090.0,140410.0,105500.0,174730.0,67.83,67.51
55,Wisconsin,29-1141,Registered Nurses,64960.0,22.219,1.04,90450.0,86070.0,74970.0,109270.0,43.48,41.38
55,Wisconsin,29-2034,Radiologic Technologists and Technicians,4740.0,1.62,1.12,75850.0,76200.0,60320.0,96270.0,36.46,36.64
55,Wisconsin,31-9092,Medical Assistants,12900.0,4.411,0.86,47230.0,47610.0,38440.0,55880.0,22.71,22.89
55,Wisconsin,33-9032,Security Guards,11670.0,3.992,0.5,43000.0,39110.0,31010.0,56570.0,20.68,18.8
55,Wisconsin,35-3031,Waiters and Waitresses,39510.0,13.516,0.91,32370.0,29050.0,17100.0,48120.0,15.56,13.97
55,Wisconsin,41-1011,First-Line Supervisors of Retail Sales Workers,17260.0,5.905,0.82,53880.0,48410.0,34590.0,75480.0,25.9,23.27
55,Wisconsin,41-2031,Retail Salespersons,67610.0,23.125,0.94,36380.0,33640.0,26360.0,48260.0,17.49,16.18
56,Wyoming,11-0000,Management Occupations,15760.0,56.575,0.8,109030.0,97470.0,47430.0,175460.0,52.42,46.86
56,Wyoming,11-3031,Financial Managers,660.0,2.382,0.45,131050.0,118390.0,61040.0,202250.0,63.0,56.92
56,Wyoming,13-1161,Market Research Analysts and Marketing Specialists,840.0,3.001,0.54,61490.0,57040.0,24580.0,104410.0,29.56,27.43
56,Wyoming,13-2011,Accountants and Auditors,2580.0,9.249,0.98,81580.0,77400.0,51180.0,123330.0,39.22,37.21
56,Wyoming,15-0000,Computer and Mathematical Occupations,4070.0,14.619,0.43,87760.0,75920.0,45170.0,146320.0,42.19,36.5
56,Wyoming,15-1211,Computer Systems Analysts,320.0,1.165,0.36,95560.0,88790.0,45170.0,143250.0,45.94,42.69
56,Wyoming,15-1212,Information Security Analysts,,,,122570.0,121290.0,63700.0,192380.0,58.93,58.31
56,Wyoming,15-1252,Software Developers,1020.0,3.67,0.34,121500.0,112590.0,61810.0,163840.0,58.41,54.13
56,Wyoming,23-1011,Lawyers,940.0,3.387,0.7,133570.0,100170.0,54930.0,,64.22,48.16
56,Wyoming,23-2011,Paralegals and Legal Assistants,530.0,1.889,0.79,54320.0,49980.0,39950.0,72800.0,26.11,24.03
56,Wyoming,25-2021,"Elementary School Teachers, Except Special Education",2760.0,9.908,1.1,62500.0,61560.0,50280.0,75200.0,,
56,Wyoming,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1830.0,6.586,0.95,65210.0,63390.0,50480.0,78690.0,,
56,Wyoming,29-1051,Pharmacists,520.0,1.865,0.87,138330.0,137470.0,111990.0,164250.0,66.51,66.09
56,Wyoming,29-1141,Registered Nurses,5180.0,18.6,0.87,88020.0,81790.0,64660.0,108350.0,42.32,39.32
56,Wyoming,29-2034,Radiologic Technologists and Technicians,450.0,1.612,1.11,78820.0,77350.0,55550.0,102590.0,37.89,37.19
56,Wyoming,31-9092,Medical Assistants,1010.0,3.629,0.71,40830.0,39240.0,31340.0,49180.0,19.63,18.87
56,Wyoming,33-9032,Security Guards,1020.0,3.671,0.46,38560.0,36330.0,28150.0,49290.0,18.54,17.47
56,Wyoming,35-3031,Waiters and Waitresses,3710.0,13.32,0.89,31240.0,25340.0,17340.0,53250.0,15.02,12.18
56,Wyoming,41-1011,First-Line Supervisors of Retail Sales Workers,3120.0,11.221,1.55,51920.0,45600.0,29870.0,78170.0,24.96,21.92
56,Wyoming,41-2031,Retail Salespersons,9190.0,33.005,1.34,35270.0,31450.0,22790.0,48650.0,16.96,15.12
66,Guam,11-0000,Management Occupations,5780.0,93.036,1.31,82180.0,73220.0,39730.0,132950.0,39.51,35.2
66,Guam,11-3031,Financial Managers,390.0,6.288,1.18,83430.0,77390.0,49380.0,126390.0,40.11,37.21
66,Guam,13-1161,Market Research Analysts and Marketing Specialists,90.0,1.444,0.26,47230.0,43940.0,33150.0,61730.0,22.71,21.13
66,Guam,13-2011,Accountants and Auditors,500.0,8.128,0.87,51130.0,47080.0,33380.0,72810.0,24.58,22.64
66,Guam,15-0000,Computer and Mathematical Occupations,810.0,13.059,0.39,55470.0,47020.0,25760.0,103830.0,26.67,22.61
66,Guam,23-1011,Lawyers,160.0,2.532,0.52,125240.0,125000.0,72450.0,182060.0,60.21,60.1
66,Guam,23-2011,Paralegals and Legal Assistants,80.0,1.265,0.53,49280.0,43990.0,30540.0,74960.0,23.69,21.15
66,Guam,25-2021,"Elementary School Teachers, Except Special Education",140.0,2.268,0.25,35220.0,30810.0,23310.0,49560.0,,
66,Guam,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",230.0,3.662,0.53,40790.0,36830.0,30350.0,54890.0,,
66,Guam,29-1051,Pharmacists,70.0,1.13,0.53,118170.0,120530.0,82080.0,157010.0,56.81,57.95
66,Guam,29-2034,Radiologic Technologists and Technicians,60.0,0.908,0.63,52560.0,50510.0,27880.0,78000.0,25.27,24.28
66,Guam,31-9092,Medical Assistants,230.0,3.778,0.73,31430.0,28970.0,25860.0,35760.0,15.11,13.93
66,Guam,33-9032,Security Guards,1000.0,16.14,2.0,25710.0,22100.0,20710.0,37150.0,12.36,10.63
66,Guam,35-3031,Waiters and Waitresses,1350.0,21.71,1.45,21340.0,20480.0,19820.0,22500.0,10.26,9.85
66,Guam,41-1011,First-Line Supervisors of Retail Sales Workers,600.0,9.612,1.33,35360.0,30550.0,23530.0,53350.0,17.0,14.69
66,Guam,41-2031,Retail Salespersons,1320.0,21.301,0.86,27140.0,23640.0,20950.0,36850.0,13.05,11.36
72,Puerto Rico,11-0000,Management Occupations,39170.0,41.685,0.59,90240.0,76530.0,38450.0,160420.0,43.38,36.79
72,Puerto Rico,11-3031,Financial Managers,3830.0,4.081,0.77,95830.0,79440.0,46230.0,159750.0,46.07,38.19
72,Puerto Rico,13-1161,Market Research Analysts and Marketing Specialists,1590.0,1.69,0.3,43240.0,38410.0,23210.0,67360.0,20.79,18.46
72,Puerto Rico,13-2011,Accountants and Auditors,13460.0,14.321,1.52,43610.0,37290.0,24800.0,68620.0,20.97,17.93
72,Puerto Rico,15-0000,Computer and Mathematical Occupations,14110.0,15.021,0.45,51000.0,45420.0,23770.0,84750.0,24.52,21.84
72,Puerto Rico,15-1211,Computer Systems Analysts,1310.0,1.399,0.43,61920.0,61940.0,36440.0,83570.0,29.77,29.78
72,Puerto Rico,15-1212,Information Security Analysts,470.0,0.504,0.43,62190.0,59520.0,29460.0,99080.0,29.9,28.62
72,Puerto Rico,15-1252,Software Developers,1580.0,1.685,0.16,68270.0,64350.0,32460.0,100710.0,32.82,30.94
72,Puerto Rico,23-2011,Paralegals and Legal Assistants,780.0,0.829,0.35,49090.0,38640.0,22060.0,91890.0,23.6,18.58
72,Puerto Rico,25-2021,"Elementary School Teachers, Except Special Education",4730.0,5.034,0.56,43720.0,48690.0,21240.0,59890.0,,
72,Puerto Rico,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",6030.0,6.417,0.92,49100.0,49920.0,24120.0,60750.0,,
72,Puerto Rico,29-1051,Pharmacists,2200.0,2.342,1.1,98290.0,107100.0,46700.0,128000.0,47.26,51.49
72,Puerto Rico,29-1141,Registered Nurses,22430.0,23.87,1.12,41470.0,37780.0,30230.0,55780.0,19.94,18.17
72,Puerto Rico,29-2034,Radiologic Technologists and Technicians,1540.0,1.643,1.13,32610.0,29340.0,23080.0,44480.0,15.68,14.11
72,Puerto Rico,31-9092,Medical Assistants,940.0,0.997,0.19,30270.0,28230.0,21350.0,43510.0,14.55,13.57
72,Puerto Rico,33-9032,Security Guards,27440.0,29.209,3.63,21190.0,20210.0,19760.0,22050.0,10.19,9.72
72,Puerto Rico,35-3031,Waiters and Waitresses,14700.0,15.647,1.05,27940.0,21290.0,19760.0,43840.0,13.43,10.23
72,Puerto Rico,41-1011,First-Line Supervisors of Retail Sales Workers,14000.0,14.901,2.06,32170.0,28690.0,20540.0,48470.0,15.47,13.79
72,Puerto Rico,41-2031,Retail Salespersons,42070.0,44.772,1.82,24800.0,21360.0,19760.0,31580.0,11.92,10.27
78,Virgin Islands,11-0000,Management Occupations,2950.0,86.749,1.22,93170.0,79990.0,47080.0,146840.0,44.79,38.46
78,Virgin Islands,11-3031,Financial Managers,230.0,6.693,1.26,109820.0,85530.0,62720.0,165930.0,52.8,41.12
78,Virgin Islands,13-1161,Market Research Analysts and Marketing Specialists,120.0,3.483,0.62,49790.0,50130.0,29990.0,60490.0,23.94,24.1
78,Virgin Islands,13-2011,Accountants and Auditors,360.0,10.643,1.13,63530.0,57960.0,38680.0,100250.0,30.54,27.86
78,Virgin Islands,15-0000,Computer and Mathematical Occupations,340.0,10.015,0.3,85440.0,65960.0,40360.0,179830.0,41.08,31.71
78,Virgin Islands,15-1211,Computer Systems Analysts,50.0,1.327,0.41,65530.0,56650.0,50670.0,91330.0,31.5,27.24
78,Virgin Islands,15-1252,Software Developers,40.0,1.272,0.12,139540.0,162820.0,73980.0,163530.0,67.09,78.28
78,Virgin Islands,23-1011,Lawyers,170.0,4.869,1.0,117450.0,117990.0,78450.0,169890.0,56.46,56.73
78,Virgin Islands,23-2011,Paralegals and Legal Assistants,70.0,1.959,0.82,53160.0,50160.0,39950.0,72550.0,25.56,24.12
78,Virgin Islands,25-2021,"Elementary School Teachers, Except Special Education",550.0,16.159,1.79,51940.0,50530.0,26190.0,63430.0,,
78,Virgin Islands,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",490.0,14.361,2.06,54690.0,50730.0,46850.0,63090.0,,
78,Virgin Islands,29-1051,Pharmacists,50.0,1.486,0.7,126140.0,128300.0,115010.0,143470.0,60.64,61.69
78,Virgin Islands,29-1141,Registered Nurses,470.0,13.671,0.64,73280.0,73890.0,48730.0,88270.0,35.23,35.53
78,Virgin Islands,29-2034,Radiologic Technologists and Technicians,40.0,1.028,0.71,73960.0,82060.0,41140.0,89500.0,35.56,39.45
78,Virgin Islands,31-9092,Medical Assistants,190.0,5.512,1.07,38460.0,36660.0,33510.0,43060.0,18.49,17.63
78,Virgin Islands,33-9032,Security Guards,1190.0,34.943,4.34,32630.0,30480.0,23220.0,42650.0,15.69,14.65
78,Virgin Islands,35-3031,Waiters and Waitresses,800.0,23.398,1.57,43050.0,32230.0,22700.0,80440.0,20.7,15.5
78,Virgin Islands,41-1011,First-Line Supervisors of Retail Sales Workers,390.0,11.58,1.6,45710.0,43520.0,28870.0,64590.0,21.98,20.93
78,Virgin Islands,41-2031,Retail Salespersons,1310.0,38.485,1.56,32610.0,28790.0,23590.0,45520.0,15.68,13.84
